date,is_weekend,is_holiday,admin_type,district,population,area_km2,vehicle_count,temperature,rainfall,humidity,air_quality,special_event,traffic_congestion_level
10/01/2022,FALSE,FALSE,Huyện,Ba Vì,424030,424,434621,252,168,77,120,0,42
10/01/2022,FALSE,FALSE,Huyện,Phúc Thọ,117190,117,119023,254,133,72,149,0,47
10/01/2022,FALSE,FALSE,Huyện,Thạch Thất,184590,184,188909,239,121,71,127,0,24
10/01/2022,FALSE,FALSE,Huyện,Quốc Oai,147910,148,152680,259,129,68,124,0,45
10/01/2022,FALSE,FALSE,Huyện,Chương Mỹ,232410,232,234442,244,162,79,143,0,30
10/01/2022,FALSE,FALSE,Huyện,Đan Phượng,77350,77,79034,259,148,72,95,0,38
10/01/2022,FALSE,FALSE,Huyện,Hoài Đức,82470,82,82919,251,121,76,130,0,67
10/01/2022,FALSE,FALSE,Huyện,Mỹ Đức,226200,226,229084,255,166,83,146,0,20
10/01/2022,FALSE,FALSE,Huyện,Ứng Hòa,183750,184,184233,253,172,80,125,0,50
10/01/2022,FALSE,FALSE,Huyện,Thường Tín,127390,127,128202,252,176,83,111,0,17
10/01/2022,FALSE,FALSE,Huyện,Phú Xuyên,171100,171,178791,255,149,78,108,0,35
10/01/2022,FALSE,FALSE,Huyện,Mê Linh,240555,142,243464,273,158,65,114,0,47
10/01/2022,FALSE,FALSE,Huyện,Sơn Tây,145856,113,146957,257,168,68,132,0,21
11/01/2022,FALSE,FALSE,Quận,Ba Đình,221893,92,45195,261,148,77,120,0,80
11/01/2022,FALSE,FALSE,Quận,Hoàn Kiếm,135618,53,136048,263,145,81,130,0,71
11/01/2022,FALSE,FALSE,Quận,Hai Bà Trưng,303586,101,309413,268,129,84,131,0,78
11/01/2022,FALSE,FALSE,Quận,Đống Đa,371606,99,375571,27,131,81,117,0,73
11/01/2022,FALSE,FALSE,Quận,Tây Hồ,160495,244,291577,254,130,72,141,0,53
11/01/2022,FALSE,FALSE,Quận,Cầu Giấy,292536,123,299004,273,159,74,125,4,93
11/01/2022,FALSE,FALSE,Quận,Thanh Xuân,293524,91,294969,276,147,79,146,0,75
11/01/2022,FALSE,FALSE,Quận,Hoàng Mai,506347,403,511360,261,168,72,121,0,72
11/01/2022,FALSE,FALSE,Quận,Long Biên,322549,599,328753,261,155,84,96,0,74
11/01/2022,FALSE,FALSE,Quận,Nam Từ Liêm,264246,322,264271,263,148,70,123,0,56
11/01/2022,FALSE,FALSE,Quận,Bắc Từ Liêm,335110,453,340103,254,130,72,95,0,71
11/01/2022,FALSE,FALSE,Quận,Hà Đông,397854,483,400115,255,139,78,125,0,63
11/01/2022,FALSE,FALSE,Huyện,Thanh Trì,275745,63,284468,257,170,77,146,0,41
11/01/2022,FALSE,FALSE,Huyện,Gia Lâm,286102,115,288986,247,143,81,87,0,48
11/01/2022,FALSE,FALSE,Huyện,Đông Anh,405749,182,405791,249,123,79,147,4,55
11/01/2022,FALSE,FALSE,Huyện,Sóc Sơn,343432,306,345200,264,162,82,93,0,19
11/01/2022,FALSE,FALSE,Huyện,Ba Vì,424030,424,434621,252,155,83,135,0,42
11/01/2022,FALSE,FALSE,Huyện,Phúc Thọ,117190,117,119023,254,146,72,112,0,47
11/01/2022,FALSE,FALSE,Huyện,Thạch Thất,184590,184,188909,239,139,74,142,0,24
11/01/2022,FALSE,FALSE,Huyện,Quốc Oai,147910,148,152680,259,125,79,126,0,45
11/01/2022,FALSE,FALSE,Huyện,Chương Mỹ,232410,232,234442,244,162,76,86,0,30
11/01/2022,FALSE,FALSE,Huyện,Đan Phượng,77350,77,79034,259,136,84,117,0,38
11/01/2022,FALSE,FALSE,Huyện,Hoài Đức,82470,82,82919,251,121,68,110,0,67
11/01/2022,FALSE,FALSE,Huyện,Mỹ Đức,226200,226,229084,255,139,80,90,0,20
11/01/2022,FALSE,FALSE,Huyện,Ứng Hòa,183750,184,184233,253,157,71,107,0,50
11/01/2022,FALSE,FALSE,Huyện,Thường Tín,127390,127,128202,252,172,70,148,0,17
11/01/2022,FALSE,FALSE,Huyện,Phú Xuyên,171100,171,178791,255,174,70,143,0,35
11/01/2022,FALSE,FALSE,Huyện,Mê Linh,240555,142,243464,273,135,79,146,0,47
11/01/2022,FALSE,FALSE,Huyện,Sơn Tây,145856,113,146957,257,144,69,123,0,21
12/01/2022,FALSE,FALSE,Quận,Ba Đình,221893,92,45195,261,177,74,115,0,80
12/01/2022,FALSE,FALSE,Quận,Hoàn Kiếm,135618,53,136048,263,143,68,121,0,71
12/01/2022,FALSE,FALSE,Quận,Hai Bà Trưng,303586,101,309413,268,180,83,80,0,78
12/01/2022,FALSE,FALSE,Quận,Đống Đa,371606,99,375571,27,148,81,138,0,73
12/01/2022,FALSE,FALSE,Quận,Tây Hồ,160495,244,291577,254,175,75,87,0,53
12/01/2022,FALSE,FALSE,Quận,Cầu Giấy,292536,123,299004,273,134,66,105,5,93
12/01/2022,FALSE,FALSE,Quận,Thanh Xuân,293524,91,294969,276,163,76,141,0,75
12/01/2022,FALSE,FALSE,Quận,Hoàng Mai,506347,403,511360,261,150,72,92,0,72
12/01/2022,FALSE,FALSE,Quận,Long Biên,322549,599,328753,261,132,67,93,0,74
12/01/2022,FALSE,FALSE,Quận,Nam Từ Liêm,264246,322,264271,263,153,70,83,6,56
12/01/2022,FALSE,FALSE,Quận,Bắc Từ Liêm,335110,453,340103,254,136,69,142,0,71
12/01/2022,FALSE,FALSE,Quận,Hà Đông,397854,483,400115,255,173,77,128,0,63
12/01/2022,FALSE,FALSE,Huyện,Thanh Trì,275745,63,284468,257,150,74,103,0,41
12/01/2022,FALSE,FALSE,Huyện,Gia Lâm,286102,115,288986,247,161,76,129,0,48
12/01/2022,FALSE,FALSE,Huyện,Đông Anh,405749,182,405791,249,132,83,126,0,55
12/01/2022,FALSE,FALSE,Huyện,Sóc Sơn,343432,306,345200,264,168,76,149,0,19
12/01/2022,FALSE,FALSE,Huyện,Ba Vì,424030,424,434621,252,178,69,135,0,42
12/01/2022,FALSE,FALSE,Huyện,Phúc Thọ,117190,117,119023,254,151,78,114,0,47
12/01/2022,FALSE,FALSE,Huyện,Thạch Thất,184590,184,188909,239,153,70,130,0,24
12/01/2022,FALSE,FALSE,Huyện,Quốc Oai,147910,148,152680,259,142,68,102,0,45
12/01/2022,FALSE,FALSE,Huyện,Chương Mỹ,232410,232,234442,244,163,80,113,0,30
12/01/2022,FALSE,FALSE,Huyện,Đan Phượng,77350,77,79034,259,165,75,110,0,38
12/01/2022,FALSE,FALSE,Huyện,Hoài Đức,82470,82,82919,251,147,73,129,0,67
12/01/2022,FALSE,FALSE,Huyện,Mỹ Đức,226200,226,229084,255,134,68,89,2,20
12/01/2022,FALSE,FALSE,Huyện,Ứng Hòa,183750,184,184233,253,160,67,97,0,50
12/01/2022,FALSE,FALSE,Huyện,Thường Tín,127390,127,128202,252,149,76,96,0,17
12/01/2022,FALSE,FALSE,Huyện,Phú Xuyên,171100,171,178791,255,149,74,138,0,35
12/01/2022,FALSE,FALSE,Huyện,Mê Linh,240555,142,243464,273,150,71,130,0,47
12/01/2022,FALSE,FALSE,Huyện,Sơn Tây,145856,113,146957,257,137,74,86,0,21
13/01/2022,FALSE,FALSE,Quận,Ba Đình,221893,92,45195,261,151,70,106,0,80
13/01/2022,FALSE,FALSE,Quận,Hoàn Kiếm,135618,53,136048,263,147,71,83,0,71
13/01/2022,FALSE,FALSE,Quận,Hai Bà Trưng,303586,101,309413,268,169,74,116,0,78
13/01/2022,FALSE,FALSE,Quận,Đống Đa,371606,99,375571,27,123,70,139,0,73
13/01/2022,FALSE,FALSE,Quận,Tây Hồ,160495,244,291577,254,148,67,100,0,53
13/01/2022,FALSE,FALSE,Quận,Cầu Giấy,292536,123,299004,273,135,75,100,0,93
13/01/2022,FALSE,FALSE,Quận,Thanh Xuân,293524,91,294969,276,129,83,104,0,75
13/01/2022,FALSE,FALSE,Quận,Hoàng Mai,506347,403,511360,261,164,80,112,0,72
13/01/2022,FALSE,FALSE,Quận,Long Biên,322549,599,328753,261,165,72,101,0,74
13/01/2022,FALSE,FALSE,Quận,Nam Từ Liêm,264246,322,264271,263,175,83,135,0,56
13/01/2022,FALSE,FALSE,Quận,Bắc Từ Liêm,335110,453,340103,254,170,68,112,0,71
13/01/2022,FALSE,FALSE,Quận,Hà Đông,397854,483,400115,255,152,80,139,0,63
13/01/2022,FALSE,FALSE,Huyện,Thanh Trì,275745,63,284468,257,169,76,91,0,41
13/01/2022,FALSE,FALSE,Huyện,Gia Lâm,286102,115,288986,247,120,81,149,0,48
13/01/2022,FALSE,FALSE,Huyện,Đông Anh,405749,182,405791,249,123,83,96,0,55
13/01/2022,FALSE,FALSE,Huyện,Sóc Sơn,343432,306,345200,264,162,79,136,0,19
13/01/2022,FALSE,FALSE,Huyện,Ba Vì,424030,424,434621,252,125,68,80,5,42
13/01/2022,FALSE,FALSE,Huyện,Phúc Thọ,117190,117,119023,254,122,67,140,0,47
13/01/2022,FALSE,FALSE,Huyện,Thạch Thất,184590,184,188909,239,143,84,91,0,24
13/01/2022,FALSE,FALSE,Huyện,Quốc Oai,147910,148,152680,259,123,68,125,3,45
13/01/2022,FALSE,FALSE,Huyện,Chương Mỹ,232410,232,234442,244,139,69,127,4,30
13/01/2022,FALSE,FALSE,Huyện,Đan Phượng,77350,77,79034,259,175,77,142,0,38
13/01/2022,FALSE,FALSE,Huyện,Hoài Đức,82470,82,82919,251,135,69,87,0,67
13/01/2022,FALSE,FALSE,Huyện,Mỹ Đức,226200,226,229084,255,165,70,90,0,20
13/01/2022,FALSE,FALSE,Huyện,Ứng Hòa,183750,184,184233,253,125,68,88,0,50
13/01/2022,FALSE,FALSE,Huyện,Thường Tín,127390,127,128202,252,162,68,112,0,17
13/01/2022,FALSE,FALSE,Huyện,Phú Xuyên,171100,171,178791,255,133,65,144,0,35
13/01/2022,FALSE,FALSE,Huyện,Mê Linh,240555,142,243464,273,164,66,108,0,47
13/01/2022,FALSE,FALSE,Huyện,Sơn Tây,145856,113,146957,257,171,76,148,0,21
14/01/2022,TRUE,FALSE,Quận,Ba Đình,221893,92,45195,261,167,74,92,0,80
14/01/2022,TRUE,FALSE,Quận,Hoàn Kiếm,135618,53,136048,263,177,66,126,0,71
14/01/2022,TRUE,FALSE,Quận,Hai Bà Trưng,303586,101,309413,268,166,66,115,0,78
14/01/2022,TRUE,FALSE,Quận,Đống Đa,371606,99,375571,27,157,84,95,0,73
14/01/2022,TRUE,FALSE,Quận,Tây Hồ,160495,244,291577,254,139,66,120,0,53
14/01/2022,TRUE,FALSE,Quận,Cầu Giấy,292536,123,299004,273,166,69,99,0,93
14/01/2022,TRUE,FALSE,Quận,Thanh Xuân,293524,91,294969,276,151,65,128,0,75
14/01/2022,TRUE,FALSE,Quận,Hoàng Mai,506347,403,511360,261,146,76,83,0,72
14/01/2022,TRUE,FALSE,Quận,Long Biên,322549,599,328753,261,144,84,129,0,74
14/01/2022,TRUE,FALSE,Quận,Nam Từ Liêm,264246,322,264271,263,136,67,116,0,56
14/01/2022,TRUE,FALSE,Quận,Bắc Từ Liêm,335110,453,340103,254,163,77,94,0,71
14/01/2022,TRUE,FALSE,Quận,Hà Đông,397854,483,400115,255,138,79,142,0,63
14/01/2022,TRUE,FALSE,Huyện,Thanh Trì,275745,63,284468,257,157,75,113,0,41
14/01/2022,TRUE,FALSE,Huyện,Gia Lâm,286102,115,288986,247,166,66,131,0,48
14/01/2022,TRUE,FALSE,Huyện,Đông Anh,405749,182,405791,249,164,74,134,0,55
14/01/2022,TRUE,FALSE,Huyện,Sóc Sơn,343432,306,345200,264,135,76,118,2,19
14/01/2022,TRUE,FALSE,Huyện,Ba Vì,424030,424,434621,252,154,71,126,0,42
14/01/2022,TRUE,FALSE,Huyện,Phúc Thọ,117190,117,119023,254,129,76,90,0,47
14/01/2022,TRUE,FALSE,Huyện,Thạch Thất,184590,184,188909,239,138,79,91,0,24
14/01/2022,TRUE,FALSE,Huyện,Quốc Oai,147910,148,152680,259,139,81,147,0,45
14/01/2022,TRUE,FALSE,Huyện,Chương Mỹ,232410,232,234442,244,137,65,104,0,30
14/01/2022,TRUE,FALSE,Huyện,Đan Phượng,77350,77,79034,259,151,66,147,0,38
14/01/2022,TRUE,FALSE,Huyện,Hoài Đức,82470,82,82919,251,127,73,80,0,67
14/01/2022,TRUE,FALSE,Huyện,Mỹ Đức,226200,226,229084,255,131,74,102,0,20
14/01/2022,TRUE,FALSE,Huyện,Ứng Hòa,183750,184,184233,253,141,69,141,0,50
14/01/2022,TRUE,FALSE,Huyện,Thường Tín,127390,127,128202,252,172,69,146,6,17
14/01/2022,TRUE,FALSE,Huyện,Phú Xuyên,171100,171,178791,255,126,76,99,0,35
14/01/2022,TRUE,FALSE,Huyện,Mê Linh,240555,142,243464,273,155,67,107,0,47
14/01/2022,TRUE,FALSE,Huyện,Sơn Tây,145856,113,146957,257,141,76,122,0,21
15/01/2022,TRUE,FALSE,Quận,Ba Đình,221893,92,45195,261,145,69,108,0,80
15/01/2022,TRUE,FALSE,Quận,Hoàn Kiếm,135618,53,136048,263,147,65,106,0,71
15/01/2022,TRUE,FALSE,Quận,Hai Bà Trưng,303586,101,309413,268,138,80,117,0,78
15/01/2022,TRUE,FALSE,Quận,Đống Đa,371606,99,375571,27,175,79,88,6,73
15/01/2022,TRUE,FALSE,Quận,Tây Hồ,160495,244,291577,254,137,73,88,0,53
15/01/2022,TRUE,FALSE,Quận,Cầu Giấy,292536,123,299004,273,126,76,96,0,93
15/01/2022,TRUE,FALSE,Quận,Thanh Xuân,293524,91,294969,276,127,75,133,0,75
15/01/2022,TRUE,FALSE,Quận,Hoàng Mai,506347,403,511360,261,172,84,139,2,72
15/01/2022,TRUE,FALSE,Quận,Long Biên,322549,599,328753,261,161,78,90,0,74
15/01/2022,TRUE,FALSE,Quận,Nam Từ Liêm,264246,322,264271,263,128,70,140,0,56
15/01/2022,TRUE,FALSE,Quận,Bắc Từ Liêm,335110,453,340103,254,155,67,126,0,71
15/01/2022,TRUE,FALSE,Quận,Hà Đông,397854,483,400115,255,177,75,114,0,63
15/01/2022,TRUE,FALSE,Huyện,Thanh Trì,275745,63,284468,257,157,65,128,0,41
15/01/2022,TRUE,FALSE,Huyện,Gia Lâm,286102,115,288986,247,154,75,146,0,48
15/01/2022,TRUE,FALSE,Huyện,Đông Anh,405749,182,405791,249,141,78,102,0,55
15/01/2022,TRUE,FALSE,Huyện,Sóc Sơn,343432,306,345200,264,166,77,125,0,19
15/01/2022,TRUE,FALSE,Huyện,Ba Vì,424030,424,434621,252,136,65,115,0,42
15/01/2022,TRUE,FALSE,Huyện,Phúc Thọ,117190,117,119023,254,167,84,87,0,47
15/01/2022,TRUE,FALSE,Huyện,Thạch Thất,184590,184,188909,239,141,74,111,0,24
15/01/2022,TRUE,FALSE,Huyện,Quốc Oai,147910,148,152680,259,171,66,108,0,45
15/01/2022,TRUE,FALSE,Huyện,Chương Mỹ,232410,232,234442,244,151,75,89,0,30
15/01/2022,TRUE,FALSE,Huyện,Đan Phượng,77350,77,79034,259,156,78,99,0,38
15/01/2022,TRUE,FALSE,Huyện,Hoài Đức,82470,82,82919,251,135,78,138,0,67
15/01/2022,TRUE,FALSE,Huyện,Mỹ Đức,226200,226,229084,255,133,78,148,5,20
15/01/2022,TRUE,FALSE,Huyện,Ứng Hòa,183750,184,184233,253,128,73,111,0,50
15/01/2022,TRUE,FALSE,Huyện,Thường Tín,127390,127,128202,252,175,82,127,0,17
15/01/2022,TRUE,FALSE,Huyện,Phú Xuyên,171100,171,178791,255,161,73,94,0,35
15/01/2022,TRUE,FALSE,Huyện,Mê Linh,240555,142,243464,273,163,66,123,0,47
15/01/2022,TRUE,FALSE,Huyện,Sơn Tây,145856,113,146957,257,134,83,113,6,21
16/01/2022,FALSE,FALSE,Quận,Ba Đình,221893,92,45195,261,146,81,93,0,80
16/01/2022,FALSE,FALSE,Quận,Hoàn Kiếm,135618,53,136048,263,128,82,89,0,71
16/01/2022,FALSE,FALSE,Quận,Hai Bà Trưng,303586,101,309413,268,125,80,124,0,78
16/01/2022,FALSE,FALSE,Quận,Đống Đa,371606,99,375571,27,139,72,96,0,73
16/01/2022,FALSE,FALSE,Quận,Tây Hồ,160495,244,291577,254,171,80,98,0,53
16/01/2022,FALSE,FALSE,Quận,Cầu Giấy,292536,123,299004,273,170,81,144,0,93
16/01/2022,FALSE,FALSE,Quận,Thanh Xuân,293524,91,294969,276,148,77,130,0,75
16/01/2022,FALSE,FALSE,Quận,Hoàng Mai,506347,403,511360,261,153,84,139,0,72
16/01/2022,FALSE,FALSE,Quận,Long Biên,322549,599,328753,261,171,69,88,0,74
16/01/2022,FALSE,FALSE,Quận,Nam Từ Liêm,264246,322,264271,263,137,77,107,0,56
16/01/2022,FALSE,FALSE,Quận,Bắc Từ Liêm,335110,453,340103,254,179,72,121,0,71
16/01/2022,FALSE,FALSE,Quận,Hà Đông,397854,483,400115,255,166,83,122,0,63
16/01/2022,FALSE,FALSE,Huyện,Thanh Trì,275745,63,284468,257,163,74,122,0,41
16/01/2022,FALSE,FALSE,Huyện,Gia Lâm,286102,115,288986,247,126,78,132,0,48
16/01/2022,FALSE,FALSE,Huyện,Đông Anh,405749,182,405791,249,166,66,106,0,55
16/01/2022,FALSE,FALSE,Huyện,Sóc Sơn,343432,306,345200,264,144,67,138,0,19
16/01/2022,FALSE,FALSE,Huyện,Ba Vì,424030,424,434621,252,177,65,121,0,42
16/01/2022,FALSE,FALSE,Huyện,Phúc Thọ,117190,117,119023,254,178,69,125,0,47
16/01/2022,FALSE,FALSE,Huyện,Thạch Thất,184590,184,188909,239,132,73,141,0,24
16/01/2022,FALSE,FALSE,Huyện,Quốc Oai,147910,148,152680,259,157,79,130,0,45
16/01/2022,FALSE,FALSE,Huyện,Chương Mỹ,232410,232,234442,244,178,77,129,0,30
16/01/2022,FALSE,FALSE,Huyện,Đan Phượng,77350,77,79034,259,178,65,138,0,38
16/01/2022,FALSE,FALSE,Huyện,Hoài Đức,82470,82,82919,251,173,67,119,0,67
16/01/2022,FALSE,FALSE,Huyện,Mỹ Đức,226200,226,229084,255,170,69,138,0,20
16/01/2022,FALSE,FALSE,Huyện,Ứng Hòa,183750,184,184233,253,162,68,122,3,50
16/01/2022,FALSE,FALSE,Huyện,Thường Tín,127390,127,128202,252,147,70,136,0,17
16/01/2022,FALSE,FALSE,Huyện,Phú Xuyên,171100,171,178791,255,175,84,134,0,35
16/01/2022,FALSE,FALSE,Huyện,Mê Linh,240555,142,243464,273,153,73,142,0,47
16/01/2022,FALSE,FALSE,Huyện,Sơn Tây,145856,113,146957,257,178,72,94,0,21
17/01/2022,FALSE,FALSE,Quận,Ba Đình,221893,92,45195,261,178,80,108,0,80
17/01/2022,FALSE,FALSE,Quận,Hoàn Kiếm,135618,53,136048,263,179,78,92,0,71
17/01/2022,FALSE,FALSE,Quận,Hai Bà Trưng,303586,101,309413,268,125,69,128,0,78
17/01/2022,FALSE,FALSE,Quận,Đống Đa,371606,99,375571,27,168,81,119,0,73
17/01/2022,FALSE,FALSE,Quận,Tây Hồ,160495,244,291577,254,155,84,124,3,53
17/01/2022,FALSE,FALSE,Quận,Cầu Giấy,292536,123,299004,273,160,81,87,4,93
17/01/2022,FALSE,FALSE,Quận,Thanh Xuân,293524,91,294969,276,163,67,80,4,75
17/01/2022,FALSE,FALSE,Quận,Hoàng Mai,506347,403,511360,261,134,70,138,0,72
17/01/2022,FALSE,FALSE,Quận,Long Biên,322549,599,328753,261,141,68,86,0,74
17/01/2022,FALSE,FALSE,Quận,Nam Từ Liêm,264246,322,264271,263,151,69,109,0,56
17/01/2022,FALSE,FALSE,Quận,Bắc Từ Liêm,335110,453,340103,254,144,84,82,0,71
17/01/2022,FALSE,FALSE,Quận,Hà Đông,397854,483,400115,255,126,79,127,0,63
17/01/2022,FALSE,FALSE,Huyện,Thanh Trì,275745,63,284468,257,148,67,140,0,41
17/01/2022,FALSE,FALSE,Huyện,Gia Lâm,286102,115,288986,247,179,73,122,0,48
17/01/2022,FALSE,FALSE,Huyện,Đông Anh,405749,182,405791,249,135,81,134,0,55
17/01/2022,FALSE,FALSE,Huyện,Sóc Sơn,343432,306,345200,264,162,70,124,0,19
17/01/2022,FALSE,FALSE,Huyện,Ba Vì,424030,424,434621,252,131,81,140,0,42
17/01/2022,FALSE,FALSE,Huyện,Phúc Thọ,117190,117,119023,254,155,75,134,0,47
17/01/2022,FALSE,FALSE,Huyện,Thạch Thất,184590,184,188909,239,134,81,109,0,24
17/01/2022,FALSE,FALSE,Huyện,Quốc Oai,147910,148,152680,259,164,78,118,0,45
17/01/2022,FALSE,FALSE,Huyện,Chương Mỹ,232410,232,234442,244,137,82,81,0,30
17/01/2022,FALSE,FALSE,Huyện,Đan Phượng,77350,77,79034,259,137,78,113,0,38
17/01/2022,FALSE,FALSE,Huyện,Hoài Đức,82470,82,82919,251,130,74,95,0,67
17/01/2022,FALSE,FALSE,Huyện,Mỹ Đức,226200,226,229084,255,141,79,88,0,20
17/01/2022,FALSE,FALSE,Huyện,Ứng Hòa,183750,184,184233,253,137,68,101,0,50
17/01/2022,FALSE,FALSE,Huyện,Thường Tín,127390,127,128202,252,166,68,98,0,17
17/01/2022,FALSE,FALSE,Huyện,Phú Xuyên,171100,171,178791,255,175,79,89,0,35
17/01/2022,FALSE,FALSE,Huyện,Mê Linh,240555,142,243464,273,144,65,134,0,47
17/01/2022,FALSE,FALSE,Huyện,Sơn Tây,145856,113,146957,257,135,76,80,0,21
18/01/2022,FALSE,FALSE,Quận,Ba Đình,221893,92,45195,261,162,70,113,0,80
18/01/2022,FALSE,FALSE,Quận,Hoàn Kiếm,135618,53,136048,263,159,71,107,0,71
18/01/2022,FALSE,FALSE,Quận,Hai Bà Trưng,303586,101,309413,268,137,75,138,0,78
18/01/2022,FALSE,FALSE,Quận,Đống Đa,371606,99,375571,27,141,78,104,0,73
18/01/2022,FALSE,FALSE,Quận,Tây Hồ,160495,244,291577,254,162,83,143,0,53
18/01/2022,FALSE,FALSE,Quận,Cầu Giấy,292536,123,299004,273,152,77,147,0,93
18/01/2022,FALSE,FALSE,Quận,Thanh Xuân,293524,91,294969,276,144,77,125,0,75
18/01/2022,FALSE,FALSE,Quận,Hoàng Mai,506347,403,511360,261,128,82,106,0,72
18/01/2022,FALSE,FALSE,Quận,Long Biên,322549,599,328753,261,141,74,135,0,74
18/01/2022,FALSE,FALSE,Quận,Nam Từ Liêm,264246,322,264271,263,145,75,140,0,56
18/01/2022,FALSE,FALSE,Quận,Bắc Từ Liêm,335110,453,340103,254,172,70,91,0,71
18/01/2022,FALSE,FALSE,Quận,Hà Đông,397854,483,400115,255,130,77,134,0,63
18/01/2022,FALSE,FALSE,Huyện,Thanh Trì,275745,63,284468,257,172,83,85,0,41
18/01/2022,FALSE,FALSE,Huyện,Gia Lâm,286102,115,288986,247,120,72,146,0,48
18/01/2022,FALSE,FALSE,Huyện,Đông Anh,405749,182,405791,249,142,65,83,0,55
18/01/2022,FALSE,FALSE,Huyện,Sóc Sơn,343432,306,345200,264,169,66,97,0,19
18/01/2022,FALSE,FALSE,Huyện,Ba Vì,424030,424,434621,252,174,79,133,0,42
18/01/2022,FALSE,FALSE,Huyện,Phúc Thọ,117190,117,119023,254,174,80,101,0,47
18/01/2022,FALSE,FALSE,Huyện,Thạch Thất,184590,184,188909,239,169,75,143,0,24
18/01/2022,FALSE,FALSE,Huyện,Quốc Oai,147910,148,152680,259,132,79,146,0,45
18/01/2022,FALSE,FALSE,Huyện,Chương Mỹ,232410,232,234442,244,129,69,89,0,30
18/01/2022,FALSE,FALSE,Huyện,Đan Phượng,77350,77,79034,259,157,66,114,0,38
18/01/2022,FALSE,FALSE,Huyện,Hoài Đức,82470,82,82919,251,157,79,118,6,67
18/01/2022,FALSE,FALSE,Huyện,Mỹ Đức,226200,226,229084,255,159,84,96,0,20
18/01/2022,FALSE,FALSE,Huyện,Ứng Hòa,183750,184,184233,253,131,65,113,0,50
18/01/2022,FALSE,FALSE,Huyện,Thường Tín,127390,127,128202,252,153,66,103,0,17
18/01/2022,FALSE,FALSE,Huyện,Phú Xuyên,171100,171,178791,255,178,77,96,0,35
18/01/2022,FALSE,FALSE,Huyện,Mê Linh,240555,142,243464,273,166,76,106,0,47
18/01/2022,FALSE,FALSE,Huyện,Sơn Tây,145856,113,146957,257,162,77,107,0,21
19/01/2022,FALSE,FALSE,Quận,Ba Đình,221893,92,45195,261,175,80,134,0,80
19/01/2022,FALSE,FALSE,Quận,Hoàn Kiếm,135618,53,136048,263,162,67,107,0,71
19/01/2022,FALSE,FALSE,Quận,Hai Bà Trưng,303586,101,309413,268,155,83,93,0,78
19/01/2022,FALSE,FALSE,Quận,Đống Đa,371606,99,375571,27,178,83,135,0,73
19/01/2022,FALSE,FALSE,Quận,Tây Hồ,160495,244,291577,254,138,84,102,0,53
19/01/2022,FALSE,FALSE,Quận,Cầu Giấy,292536,123,299004,273,135,75,141,0,93
19/01/2022,FALSE,FALSE,Quận,Thanh Xuân,293524,91,294969,276,153,70,113,0,75
19/01/2022,FALSE,FALSE,Quận,Hoàng Mai,506347,403,511360,261,155,80,84,0,72
19/01/2022,FALSE,FALSE,Quận,Long Biên,322549,599,328753,261,161,82,137,0,74
19/01/2022,FALSE,FALSE,Quận,Nam Từ Liêm,264246,322,264271,263,136,77,82,3,56
19/01/2022,FALSE,FALSE,Quận,Bắc Từ Liêm,335110,453,340103,254,169,72,110,0,71
19/01/2022,FALSE,FALSE,Quận,Hà Đông,397854,483,400115,255,178,79,118,6,63
19/01/2022,FALSE,FALSE,Huyện,Thanh Trì,275745,63,284468,257,121,78,94,6,41
19/01/2022,FALSE,FALSE,Huyện,Gia Lâm,286102,115,288986,247,128,80,92,0,48
19/01/2022,FALSE,FALSE,Huyện,Đông Anh,405749,182,405791,249,156,79,117,0,55
19/01/2022,FALSE,FALSE,Huyện,Sóc Sơn,343432,306,345200,264,157,78,137,0,19
19/01/2022,FALSE,FALSE,Huyện,Ba Vì,424030,424,434621,252,156,71,102,0,42
19/01/2022,FALSE,FALSE,Huyện,Phúc Thọ,117190,117,119023,254,145,81,140,0,47
19/01/2022,FALSE,FALSE,Huyện,Thạch Thất,184590,184,188909,239,162,70,103,0,24
19/01/2022,FALSE,FALSE,Huyện,Quốc Oai,147910,148,152680,259,124,81,101,0,45
19/01/2022,FALSE,FALSE,Huyện,Chương Mỹ,232410,232,234442,244,170,80,149,0,30
19/01/2022,FALSE,FALSE,Huyện,Đan Phượng,77350,77,79034,259,173,78,125,2,38
19/01/2022,FALSE,FALSE,Huyện,Hoài Đức,82470,82,82919,251,153,83,115,3,67
19/01/2022,FALSE,FALSE,Huyện,Mỹ Đức,226200,226,229084,255,137,76,103,0,20
19/01/2022,FALSE,FALSE,Huyện,Ứng Hòa,183750,184,184233,253,144,76,99,0,50
19/01/2022,FALSE,FALSE,Huyện,Thường Tín,127390,127,128202,252,167,66,126,0,17
19/01/2022,FALSE,FALSE,Huyện,Phú Xuyên,171100,171,178791,255,133,72,100,0,35
19/01/2022,FALSE,FALSE,Huyện,Mê Linh,240555,142,243464,273,177,76,135,0,47
19/01/2022,FALSE,FALSE,Huyện,Sơn Tây,145856,113,146957,257,167,71,114,0,21
20/01/2022,FALSE,FALSE,Quận,Ba Đình,221893,92,45195,261,124,78,85,0,80
20/01/2022,FALSE,FALSE,Quận,Hoàn Kiếm,135618,53,136048,263,152,70,122,0,71
20/01/2022,FALSE,FALSE,Quận,Hai Bà Trưng,303586,101,309413,268,174,82,117,0,78
20/01/2022,FALSE,FALSE,Quận,Đống Đa,371606,99,375571,27,178,77,120,0,73
